day,market_cap_BTC,price_BTC,volume_BTC,market_cap_ETH,price_ETH,volume_ETH,market_cap_DOGE,price_DOGE,volume_DOGE,market_cap_XRP,price_XRP,volume_XRP,market_cap_ADA,price_ADA,volume_ADA,market_cap_SOL,price_SOL,volume_SOL,market_cap_TRX,price_TRX,volume_TRX,market_cap_DOT,price_DOT,volume_DOT,market_cap_LTC,price_LTC,volume_LTC,market_cap_AVAX,price_AVAX,volume_AVAX,fear_value,fear_classification
2018-05-30,127138205821.77669,7451.2308372653,2224251684.1663904,56032720818.86429,561.7406614509548,1304128810.668677,393669611.34762496,0.0034338668762675336,6990620.193119482,23571941891.339714,0.6014789740983263,368630220.9141462,5268861129.542903,0.20321852875050417,195367772.22267976,,,,4271836455.263941,0.06497276269057387,571298693.2552795,,,,6727536024.886671,118.54198549659259,267741761.68418956,,,,38,Fear
2018-05-31,125953862789.73985,7380.8515577098,1772428207.794572,55406697681.99651,555.3491509790109,1076970536.7091825,386632766.99874324,0.003372072940932556,6910700.820853194,23724171610.712906,0.6053633793737994,325334388.84330624,5496973632.287698,0.21201676542018352,231891894.5694332,,,,4099415717.34522,0.06235031873583812,461803767.7887979,,,,6617993346.683793,116.58534901727452,228955807.0077146,,,,25,Extreme Fear
2018-06-01,127322669333.3591,7460.16694986577,1714862985.0808516,57052511798.36029,571.7271134994469,1016848280.1956758,386028074.1622863,0.0033663879531749042,7125656.478292239,24031294246.672367,0.6132001460199593,272020881.1584282,5816888952.216082,0.22435581157117465,210587950.4845777,,,,3976994279.699784,0.060488342253434524,366144731.5206484,,,,6659040041.739097,117.27941691833803,224865252.153737,,,,24,Extreme Fear
2018-06-02,127797556817.80017,7487.07630453815,1637953742.8095627,57274516594.26361,573.8335504842785,988913896.7405567,390923503.0018347,0.003408664883068135,3508883.1807934027,24439196858.02318,0.6227891584207793,249614620.06202757,5756055059.088694,0.2220094649973021,133880171.88784516,,,,3863106719.368093,0.058756162309672566,264877508.16250378,,,,6753090399.564692,118.90688527251298,220949587.93318036,,,,27,Fear
2018-06-03,129185013358.09856,7567.51293761927,1531230053.8451543,58214660996.41215,583.1316392150303,917573393.7371987,406552155.1991475,0.0035445086594902277,4512781.259660075,25158604850.609135,0.6411219825666228,305541830.52713734,5875301771.788253,0.22660877800201606,119984983.16485873,,,,3998698530.48348,0.0608184544078472,292737104.9784849,,,,6906004963.638981,121.56993734233203,233895519.36480367,,,,40,Fear
2018-06-04,130436135448.66774,7639.87944568278,1432775393.8161438,60839012156.67801,609.2946747342367,960786811.8699535,420249714.75923073,0.0036634873173414747,18871252.37787278,26649722128.90733,0.6791204356358016,325995260.20032376,5870921805.939359,0.22643984392045544,119438315.48920846,,,,4054522922.8868814,0.06166751898182035,246620499.56831527,,,,7004446173.141782,123.27219671713229,244728144.46589178,,,,41,Fear
2018-06-05,127444424300.66489,7463.65499554503,1643488925.3602982,58582699275.82673,586.5759760467295,998788030.4591345,403015836.24677515,0.00351282779017352,20802395.767000757,25973727814.68074,0.6618939313238894,532703939.38305724,5541067652.353646,0.2137174596810844,118932865.68915962,,,,3875616585.7921243,0.05894643190238083,211713978.81339422,,,,6734027687.855729,118.4834031279042,223987957.28350806,,,,26,Fear
2018-06-06,129259980382.17676,7569.01133988542,1754013549.8288014,60003382388.410774,600.6782790386933,981693246.7757119,416487178.610917,0.003629808443489437,18338605.572973344,26520913291.762997,0.6758379731331133,368807544.74954176,5686822945.012366,0.21933920134469015,126118003.3137987,,,,3966820614.0071025,0.060333605251288926,209239884.05312735,,,,6845592678.618977,120.41214338605401,232879852.58953574,,,,42,Fear
2018-06-07,129898428226.34839,7605.57848860797,1562705992.3836496,59769818240.26592,598.2160984640701,883508366.7942146,426123430.3038,0.0037133425189247154,20308543.548500862,26424865552.083763,0.6733903685203042,261160236.25705957,5580744991.497369,0.21524780377011557,87531548.7081063,,,,3890008039.168217,0.05916531960905441,184602378.30687937,,,,6824485429.326345,120.00736202315804,258414776.15434048,,,,38,Fear
2018-06-08,130052073722.89095,7613.77739337755,1459894514.226805,59473431631.17932,595.1261406729993,987621968.4491141,427285644.90463233,0.003723018166783921,4438808.796666756,26507414005.071888,0.6754460008823177,235286860.65121812,5424602929.721927,0.20922544727030998,78553211.8830692,,,,3845346059.031889,0.05848603043984639,156963078.9456481,,,,6812272646.99395,119.75964426944522,291920238.6285055,,,,40,Fear
2018-06-09,129167113170.94856,7561.16610052452,1362045102.4224646,59023188216.61767,590.4981451663734,774931924.148761,422671427.18959934,0.0036823672201586836,4307035.680328521,26383765628.330357,0.6722952672207965,215231567.20817316,5298084001.583041,0.20434564691054882,72235000.98317525,,,,3764514023.246916,0.05725661055595045,168318101.46701455,,,,6730308303.933288,118.28861149353571,218197855.08178836,,,,39,Fear
2018-06-10,126683533782.87282,7415.00137858946,1102262799.2103968,58097979895.17439,581.1212496803587,704024660.4544114,413353335.8609435,0.003600750211331144,3038353.9079992604,25676858304.16974,0.6542822794202005,167926779.8379266,5188124542.274455,0.2001045407220412,51331885.07388687,,,,3728579885.442382,0.056710068048409605,175333460.3247995,,,,6553359124.382472,115.14934451027639,175213158.49356484,,,,24,Extreme Fear
2018-06-11,115631864817.82808,6767.49948454925,2788497500.7839518,52297773130.593605,522.9980386707371,1323637042.9511685,361946357.7075939,0.003152556083646413,4534855.683922978,22985218043.939972,0.585695519156141,475133281.50036806,4589235759.840144,0.17700556463229938,140182776.98293754,,,,3154989180.4742384,0.047986004487996094,332564214.7612674,,,,6044760563.346492,106.18652353664909,325319689.1503305,,,,15,Extreme Fear
2018-06-12,117568067796.62566,6880.13364875604,1973448735.786416,52922017100.80877,529.1308297528115,1163129332.5094237,370435549.428403,0.0032261097602150927,3621629.3801149433,23738456126.51589,0.6048890795121539,319214672.83283275,4693124923.404409,0.18101254117876267,94615123.95432249,,,,3198351507.175865,0.04864552649732402,248732237.25209954,,,,6069050748.901774,106.5883668193089,251438237.5600563,,,,19,Extreme Fear
2018-06-13,112482862604.77522,6581.82807522796,2060764062.9813228,49526210494.67609,495.0763558611063,1183551767.9992313,355480090.70715785,0.003095487009676516,4107571.118054585,22128960077.26586,0.5638768679967714,299713066.7689646,4308079122.7975445,0.1661614302504176,85228066.31990448,,,,2895895120.0181174,0.04404529723460649,193931372.2963353,,,,5697201531.988596,100.03071351772867,273137786.75381124,,,,19,Extreme Fear
2018-06-14,108260201574.01901,6334.09890642618,2571112868.4509044,47513487722.27301,474.85911303649493,1330197064.145758,322564799.06295073,0.0028085239110782374,10810222.674088597,21002078572.05289,0.5351623503897837,353045253.1889741,4163909308.490041,0.16060084005199157,107052294.64626159,,,,2730940916.7846136,0.04153641600431114,242180840.18653518,,,,5332509655.824425,93.60424907545304,309351015.38046193,,,,17,Extreme Fear
2018-06-15,113582443265.84215,6644.72067973844,2354179149.4928327,51705041671.85295,516.6441703707438,1634517037.5387144,339728194.40225595,0.002957607398527074,8379284.795984233,21991392984.94754,0.560357300470539,373201980.4479861,4452004368.039293,0.17171258748705198,204772329.27416345,,,,2979482777.8689365,0.045316628923980966,281934582.1794637,,,,5719615007.558621,100.3747269906215,309502550.2708475,,,,26,Fear
2018-06-16,109527730085.0741,6406.80704950998,1740752641.6341267,48591417578.37274,485.4328365159148,1129671619.800608,330865354.0203553,0.002880103057775121,10653210.651376508,20965995759.13145,0.534229404808742,232030093.9146642,4204186352.25583,0.16215431458382334,76574765.2461011,,,,2794476651.210332,0.042502766715169164,196037936.72620595,,,,5428506484.821247,95.24368840738993,237811475.45360476,,,,22,Extreme Fear
2018-06-17,110772203147.8282,6478.81592433021,1306649275.5030081,49365820389.2502,493.0678580653148,732126705.7704039,333875850.4313709,0.002905960752372827,3799225.0506417234,20950976728.55166,0.5338467085676655,197933206.77017656,4209403030.2977796,0.16235552042519688,43419330.57645237,,,,2828992869.6424193,0.04302774328968212,126208660.24441679,,,,5465207609.893201,95.86381385836812,211393666.6443867,,,,23,Extreme Fear
2018-06-18,109759607021.02477,6418.85000188746,1120785833.1800666,49208886719.57955,491.40027597923427,675191594.9936471,335456106.2488962,0.002919361665877671,3819283.1223145775,20627684729.08759,0.5256089842812864,164492571.10019204,4153906909.5237308,0.16021505026707739,36508695.43851493,,,,2783571529.136435,0.042336904581625645,103068445.50188406,,,,5375246313.487476,94.26164442513435,191565718.37527975,,,,27,Fear
2018-06-19,114196505243.23883,6677.53340291194,1750367371.2555826,51325180407.15406,512.4288524669856,861532499.7213074,346917531.3360627,0.0030187426628587354,6313605.942585417,21036922041.07151,0.5360366600338907,266958371.0592306,5086654525.278563,0.1634923916606105,58000555.61427439,,,,2960332813.21162,0.045025366343532804,164038536.77727523,,,,5572145867.962364,97.69066867553458,231674344.24898103,,,,32,Fear
2018-06-20,114742187734.30663,6708.68182027534,1649449915.2393851,53296770078.92655,532.0039133610575,1047558826.1450363,344803841.32461125,0.0029999896403901665,3734255.3023248906,21505965301.980175,0.5479882365286848,251602367.70073858,5184750085.592651,0.1666453240422646,73982112.71644957,,,,3240471302.7344165,0.04928615015182489,349035948.3513482,,,,5589951170.028356,97.97865316675171,229189856.91321176,,,,34,Fear
2018-06-21,114852494305.80463,6714.37546123014,1626421446.364752,53083203703.900185,529.7630465685196,983081480.6999408,346411762.7753453,0.003013619309482927,2647331.705283008,21098428371.70887,0.5376038877861932,251585004.20623958,5029916911.976811,0.16166876317361192,85641307.72728695,,,,3236925634.071133,0.0492322220834048,387358637.83928853,,,,5521238032.568678,96.7504782741455,213094271.28215322,,,,37,Fear
2018-06-22,114463912846.04523,6690.832151608,1400178395.5280418,52182383816.74685,520.6671645141439,901042405.2653681,340685285.98975754,0.0029634435550935077,3563187.1216184776,20943671214.269997,0.5336605585468722,191501615.9994723,4925377663.485355,0.15830872138714228,42401057.602429606,,,,3184277893.7415304,0.04843147299704519,197357530.91858077,,,,5473588658.575947,95.89075975772742,227415302.0016709,,,,28,Fear
2018-06-23,104172397755.09848,6088.57944239075,2932411240.2020984,46506729655.2268,463.94082865220423,1473054828.325441,308626216.6460833,0.0026842535323230434,8171782.171389925,19167226665.26373,0.488395409922676,325654524.35729295,4370833793.374682,0.14048488390131267,81070695.97759181,,,,2853330902.483937,0.043397914116380956,226336515.38411614,,,,4861684967.437734,85.15034933849773,418027731.9869545,,,,17,Extreme Fear
2018-06-24,105568325740.5693,6169.43726386169,1635692582.8272383,47422371814.92663,472.9772647615346,1088716168.438927,309309680.00201327,0.0026898728571912943,8535613.390657432,19317877390.076183,0.492234104157626,193945095.56402752,4317888876.977662,0.13878315814718434,40640076.43475348,,,,2912742885.655687,0.044301544375642835,148414660.04660177,,,,4730236673.887492,82.82752473603354,417694949.99983305,,,,15,Extreme Fear
2018-06-25,105415073017.07509,6159.70719379414,2452039491.998072,45701228403.58992,455.71843063066746,1813906376.293752,285843476.0541637,0.0024855039863041807,8622930.051518207,18746204662.43965,0.4776674513480335,367276172.11768126,4111059349.262947,0.1321353596808119,76993945.57795139,,,,2784171329.872036,0.04234602728827978,229969638.4488349,,,,4613167269.212625,80.75750689442258,413068251.9709266,,,,16,Extreme Fear
2018-06-26,106832748619.81493,6241.84871170546,4326984848.152794,46032293630.19799,458.9258012406738,3935188498.9796495,286632377.4440222,0.0024920652061603894,4598346.827733745,18900301813.472134,0.4813881402171685,236171609.20141268,4205079139.738666,0.1351572909584158,60914268.91840328,,,,2774304738.7819543,0.04219596075643237,135600900.81167352,,,,4655890859.5622015,81.48473682899576,404539047.9920399,,,,21,Extreme Fear
2018-06-27,103900589095.60583,6069.87260616628,3248018159.5091834,43200150825.554535,430.60178441047594,3145279252.081028,283679373.3981877,0.0024660927682313,3149561.859746821,17881900378.883587,0.45544959291621323,186485862.2097633,3921818752.1440988,0.12605289473877845,33825704.583285004,,,,2522998320.035307,0.03837370012477271,85125832.55560046,,,,4320277894.3379965,75.5932696712591,277286377.89817464,,,,18,Extreme Fear
2018-06-28,104717160923.03616,6117.03640962264,2057221707.976688,43938995892.49492,437.8765374730084,1459598903.6298532,277553601.54806304,0.0024125468519735414,4702986.576207316,18441070917.823708,0.4696914370950493,205808532.6656166,3951459227.5430093,0.12700558224465147,40143616.64135134,,,,2568800367.181245,0.039070329214186586,96262016.71679273,,,,4571191667.331002,79.96550294706603,251239398.12321663,,,,20,Extreme Fear
2018-06-29,100670773791.78275,5879.98897440643,1928320709.0794477,42240235077.69152,420.86212416397933,1247515217.4657764,262371485.48271403,0.0022803054227419238,2886380.9059548713,17636129240.12475,0.44918968776276375,206377401.4744439,3718412520.8548293,0.11951512594262992,42471511.56333405,,,,2425381170.141652,0.03688898600217208,97477403.89468282,,,,4268247882.2126393,74.64872819590062,253738876.0853841,,,,16,Extreme Fear
2018-06-30,105857391286.9164,6182.25674792295,2341618860.2006936,43417851340.14835,432.50722049091496,1274641927.2798553,275348973.14142674,0.0023928042312210095,2315608.0736703505,17790918835.094063,0.4531321565940195,294970557.8981606,3892880584.7507772,0.12512278042220804,70704522.63691038,,,,2442059394.164081,0.03714265448945095,138008579.32132092,,,,4485089082.227041,78.42011361727359,276122722.52403593,,,,22,Extreme Fear
2018-07-01,109023438456.36497,6366.49946751097,2086842501.722632,45125931776.53015,449.43004507185094,1242421813.7124994,287897248.1844845,0.002501547201662428,3816597.2655378184,18257097121.485836,0.4650056508316145,329081328.9345769,4288143511.2185006,0.13782709931428794,109337178.07661043,,,,2525496190.5614014,0.03841169164215015,180811433.191244,,,,4617831259.690746,80.71897370431697,280821808.9082208,,,,27,Fear
2018-07-02,108116702994.83368,6312.87724313135,2601785821.8298526,44959418542.5589,447.6805505735615,1389903375.1050892,287524688.40453494,0.002498009902259711,1682405.1406945437,18039990550.074345,0.4594759775288301,265723733.655882,4402546876.602955,0.14150418800347955,112348377.83276969,,,,2449707553.0251145,0.037258979638108126,107695156.65364124,,,,4531041302.958654,79.18262513849184,316407181.94457716,,,,27,Fear
2018-07-03,112969688594.56374,6595.5473128085,3392521918.1209335,47442809332.14308,472.31165843777023,1756088768.4057357,312278532.3211153,0.002712744344892361,4648616.931341906,19079077714.03124,0.4859413788865257,323227123.1605018,4778626942.254823,0.15359194216168753,130902702.74070089,,,,2598860422.021849,0.039527529490947545,154507691.88143814,,,,4850706476.687907,84.74967232415305,337538659.44377804,,,,31,Fear
2018-07-04,111301577387.40128,6497.60735494217,3013786718.6534033,46185301814.019936,459.6987235407423,1747988600.5163236,302159194.5313962,0.002624522795508897,4262380.099842485,18984199642.19857,0.48352484797536144,387397562.55064434,4662395905.4953165,0.1498561094860915,108874472.99145463,,,,2556375127.7792444,0.03888134676144195,163162984.35457093,,,,4839292095.563303,84.5304175082172,352267958.2440357,,,,33,Fear
2018-07-05,112427869579.76012,6562.7217371211,3111969366.0956326,46548745985.99023,463.22220830490755,1569050880.151065,302781547.84768057,0.0026296117448406644,3152067.101857679,19196452595.055458,0.48893090030818254,295314167.3021129,4692024005.971024,0.1508083992441361,89312435.47101304,,,,2555947058.2711535,0.03887483601159103,113473692.86121519,,,,4860527072.014165,84.8817314711171,399939764.2676499,,,,37,Fear
2018-07-06,112011029362.86702,6537.74087162192,3315114737.710066,46925838686.869354,466.87948010075564,1727252653.8580823,295578718.2345038,0.002566750415251408,2198017.341676735,18705580086.916138,0.47642423241202114,278943078.68874496,4587327957.908843,0.14744331769396685,75502631.23733914,,,,2490769642.018429,0.03788351603871267,134448272.66185868,,,,4750388115.399591,82.93891309349613,323449445.50983286,,,,34,Fear
2018-07-07,113147533991.98392,6603.29470396542,4742128037.640009,47006819801.91246,467.5901144927255,1573448525.1336815,297294141.71332884,0.002581337800423409,2254765.806790444,18763448866.00384,0.47789812889261,246779300.5772633,4525124870.366038,0.14544402100485454,71050257.75359368,,,,2442457913.4263616,0.037148715792997306,111303707.31309783,,,,4748491463.037868,82.88463461852108,273382900.67143816,,,,34,Fear
2018-07-08,115842716194.10664,6759.83608914527,6047929422.833753,48417457589.09996,481.523823511904,1498055824.3153505,302656495.7729753,0.0026275819212066578,1994952.8479059662,19008985861.337124,0.4841518656913012,210764155.7085477,4605838463.322896,0.14803827195829727,50678197.15112288,,,,2491112354.1326876,0.03788872853996456,88065890.14225182,,,,4842320886.91973,84.500297388586,274273728.208929,,,,38,Fear
2018-07-09,114841688927.81284,6700.63547905209,5015170529.876131,48656609005.5521,483.8040307751051,1475654563.4116213,300059739.9503283,0.0026047257285229447,2623026.6332595916,18727347051.3046,0.47697862897457227,228601389.8991549,4521505439.04668,0.14532768727707482,50052280.22756609,,,,2443866748.087845,0.03717014355154785,92576207.2345416,,,,4696965921.10999,81.9422789221309,267263563.9888691,,,,39,Fear
2018-07-10,113955190214.94202,6648.256795903321,5246420831.047288,47248080178.500404,469.7022293732207,1637687610.915009,296282900.62559,0.0025716291414189635,2380994.045562945,18554557016.495796,0.4725777304555357,198792540.84468725,4345015501.25221,0.13965504686270147,43350203.387002125,,,,2363894672.735651,0.03595380328942755,95314258.07535434,,,,4595239099.661249,80.14588449965042,270487813.01082593,,,,37,Fear
2018-07-11,108055463516.65717,6303.380664729323,4358427107.61466,43440645610.1465,431.76445446277353,1785960365.2391424,276328970.8062126,0.00239814953695842,5812908.359933934,17467620489.872124,0.44489385762341305,232761626.1636006,4003215315.912768,0.12866909735630658,63780388.6028103,,,,2234230224.2449975,0.03398166378235299,100667286.16960697,,,,4337112950.506429,75.62677421441818,328122065.34108794,,,,29,Fear
2018-07-12,109263693476.82497,6373.234804689936,3969169303.744414,44582775234.01637,443.0254304264658,1290310142.3535857,279331929.25924695,0.0024239196294975262,8985185.890541047,17630248821.25581,0.4490359413004713,191665461.0673246,4084300999.3319077,0.1312753078323177,51858453.66842318,,,,2219068164.2844553,0.033751055486826456,129131123.1333374,,,,4463126451.951338,77.80533081002626,377707561.0954089,,,,33,Fear
2018-07-13,106829387990.04874,6230.5901971047815,3534743492.203714,43058583252.44312,427.79224436391297,1431811643.4801674,266903755.73694098,0.0023157962677192827,3325604.370161902,17111725714.936731,0.43582934884153135,181142235.0238918,3946518508.2508974,0.1268467804212572,38798934.368141934,,,,2135272618.1716542,0.03247656190798047,146321395.8385464,,,,4370078322.431736,76.16454183765156,251655979.93896165,,,,29,Fear
2018-07-14,107145717585.4774,6248.397313033797,3951261052.820787,43417089532.37335,431.266939712935,1446717925.4764767,262905477.7555755,0.002280831791895058,4376691.272653694,17194873676.221233,0.437947096778111,191554578.0173478,4268038326.4091306,0.13718088976085213,97185026.1945133,,,,2185200673.055045,0.03323594576911662,162718385.0413904,,,,4382779814.353317,76.3665793452043,286073325.7921029,,,,29,Fear
2018-07-15,107117271573.7231,6246.13741162634,3709146622.835988,43478040808.58002,431.78456841825795,1123965513.5737858,268465622.7245637,0.0023287885235059396,2410248.75416819,17213165668.88039,0.43841298709113163,147985465.54448727,4257146957.8588233,0.13683082551255343,56758192.09310758,,,,2197029476.247948,0.033415856688182574,150262631.91885176,,,,4358295415.475386,75.92037921389917,238517229.92083588,,,,32,Fear
2018-07-16,108903950780.21829,6349.695836710773,2857367439.538571,44980010137.45454,446.60952086822346,1144805112.5639584,274941188.9292106,0.002384673509812265,2459655.553079043,17497697361.772587,0.44565990446836257,167484142.7303365,4421974586.6867075,0.14212862254494427,51504850.002047434,,,,2267279179.9825273,0.03448432393350644,160740953.99603084,,,,4466192190.398698,77.77948803826735,255679609.08305293,,,,36,Fear
2018-07-17,115637208433.3911,6741.6919602852695,4559363479.1402855,48172237051.237144,478.20850696097756,2202047226.057058,327510500.20925695,0.0028402868730600904,16248820.290876336,18908203228.281193,0.48158496916250987,312590882.03266764,4962309005.760744,0.1594957478395647,123611130.34070894,,,,2445122953.905286,0.037189249892186554,215880116.2925074,,,,4800735729.0862465,83.58247695715157,384656309.3096094,,,,39,Fear
2018-07-18,125285895738.59448,7303.373059795855,6194130741.142913,50093375646.64564,497.1775460849197,1948063360.783312,372203813.0467779,0.0032274946007602267,15409100.504235683,19795449309.988556,0.5041827999420894,384106043.54503685,5318562116.83789,0.17094623516420682,150632561.88003966,,,,2603352668.8252254,0.03959585459855872,226073770.64514816,,,,5091313911.526261,88.61836332300527,387257702.93862575,,,,42,Fear
2018-07-19,125840376647.27176,7334.771372076191,4843025304.5135565,47968300051.31038,475.9901579076109,1914258994.0043561,425700390.3648395,0.003690935561859154,43325799.02866844,19010677844.689945,0.4841949598838564,413129052.0361457,5577112658.37009,0.17925642139568287,327859302.64698696,,,,2600973573.884605,0.03955966960584796,289500115.30520874,,,,4937215012.312201,85.91424186886717,399568534.98898536,,,,44,Fear
2018-07-20,127709804699.66203,7442.800738748321,4107857510.670374,46849108851.47914,464.78994267592014,1540257887.5019171,440198018.3807122,0.0038161789382496077,26025649.97889558,18696647564.949375,0.4755518895242561,351829814.0758807,5632388208.2126875,0.18103305706048198,222316375.21586114,,,,2488435796.7996726,0.037848019274465544,251118328.62366202,,,,4922948439.313895,85.64467236695619,319810490.9419844,,,,47,Neutral
2018-07-21,125820597539.21863,7331.871523239401,3727831730.875354,45085461873.32423,447.2032909319223,1657375888.3844986,395393140.3000479,0.003427342519555031,16987282.520598248,17532527389.780315,0.4459423273280479,350130265.20215386,5049271290.773079,0.16229084074203767,215935098.36805293,,,,2295139936.854898,0.03490807385080904,218715819.6129568,,,,4692331129.492213,81.61309394835128,268694971.82966346,,,,43,Fear
2018-07-22,126644347498.85966,7379.137271821949,2892881147.245292,46191354520.09791,458.0790283587359,1274976611.9245467,376829788.5564993,0.003266037730474746,11126053.935562583,17855237719.449326,0.4541505104533904,210109683.32239097,5075530346.665262,0.16313484456207844,130500992.65123789,,,,2337952591.395603,0.035559235587162286,196749761.28220558,,,,4776857936.160176,83.0640788116837,229120827.36423782,,,,46,Fear
2018-07-23,126948286633.17482,7395.8664054401,5717881945.865358,45944085755.28768,455.5332019326154,1171779230.1386185,398785666.39298856,0.0034559182719124865,10912023.293045888,17643039086.930885,0.44875320806011076,178738821.4106066,5278765373.51275,0.16966711060125564,141054329.93714854,,,,2311338985.689607,0.03515445429321892,176969408.4120596,,,,4717676537.93806,82.0161567953785,305404745.7587211,,,,44,Fear
2018-07-24,132270404905.45909,7704.99567890457,6202101797.69894,45185546979.493904,447.92137912561867,1376984398.4663281,394236853.4611185,0.0034160918384642525,8141897.458771438,17497845305.89862,0.4450601835926384,204996682.79326153,5116157841.492552,0.1644406706730288,146409700.63389733,,,,2246778622.5603476,0.0341725194282627,190245566.5425967,,,,4696502889.051896,81.62616683060358,383828193.0422483,,,,49,Neutral
2018-07-25,144602365043.07205,8422.37392335148,5592076817.676129,48149869331.10582,477.2092716797165,1761639225.2861466,421751600.7783671,0.003654067078986638,9932825.572463874,18009641582.82143,0.4580777946748731,320459822.37046486,5377914223.510212,0.17285389722809,196859871.40956587,,,,2503819911.1419463,0.03808200491994444,336012395.39311326,,,,5122747695.530846,89.01009936891931,515632726.777372,,,,54,Neutral
2018-07-26,139850429188.6199,8144.553482041877,4086880124.497768,47304793330.43528,468.73749232171497,1567839914.2626874,405214516.9353934,0.0035103695757356685,12653828.95985135,18032700557.611797,0.45866430297770966,270143730.18156236,5355368115.626089,0.17212923289669205,131393725.00354531,,,,2436765742.2387877,0.03706214036071253,217725410.06648862,,,,4964579115.918106,86.23869663580359,377626587.8869457,,,,53,Neutral
2018-07-27,136166569453.30632,7929.079243602936,3429994449.907072,46520159725.86072,460.8693339260698,1425778759.9011617,389675142.46699226,0.0033753450084377514,6021587.852230414,17644535837.221714,0.4487912781165996,231096150.425549,5124740103.87938,0.16471651692846223,91064087.24774261,,,,2362126158.5049696,0.03592690496206219,182428744.4904623,,,,4800504776.623495,83.36509885631389,271894611.06225055,,,,47,Neutral
2018-07-28,139897416706.44568,8145.333168120666,3624913497.9544983,47245239452.64461,467.9579265520383,1318960361.3308747,393651307.28318787,0.0034093760484307837,4323263.75812156,17780701399.526608,0.452254668556906,204700070.54754168,5137707971.5831375,0.1651333228458072,104268002.31862088,,,,2397107996.5774336,0.03645896340750234,197247050.26685134,,,,4840383827.873648,84.03873523998385,284200561.36891013,,,,54,Neutral
2018-07-29,140716208459.56802,8192.13570223742,3659115450.6126037,47046915978.43651,465.8991552657435,15896613818.38507,392515351.9654539,0.0033991292682978027,2919796.200250449,17870724654.53012,0.45454442284945107,168216669.36772478,5087340349.048101,0.16351443502286017,50480410.91059892,,,,2419567542.5894914,0.0368005632717437,161212104.44881743,,,,4812186163.799256,83.52861052815953,798335941.4083817,,,,54,Neutral
2018-07-30,140827378169.39276,8197.593575814208,2598593361.850844,47108994325.494484,466.41922911559277,8096703017.25451,380080769.370329,0.003291051562780486,4908862.783141223,17804136134.522682,0.4528507343740088,194852520.27703553,5082041213.514109,0.16334411318600636,48132238.692483574,,,,2581398476.4267087,0.03926194094158472,276573663.02194065,,,,4827902756.876151,83.78014669422129,937857167.2915787,,,,53,Neutral
2018-07-31,140640772123.99832,8185.921138302329,3497813384.6209693,46276223652.12072,458.080921209812,1658111274.2681992,377928075.4865179,0.003272020447282739,13035325.258317068,17555210085.086514,0.4465192649086967,248726668.7194455,4787010510.186205,0.15386140209157645,74698278.39363481,,,,2402097959.954229,0.03653485856634338,219165795.1464621,,,,4767387830.125687,82.71207012616975,301759049.521576,,,,48,Neutral
2018-08-01,132963528816.20732,7738.249304586212,4675498855.415108,43685748084.88833,432.3501179219696,1576813468.9990995,348117920.0773551,0.0030135680517119775,11573117.755135428,17119407949.638153,0.43543457562142046,233995826.92066345,4451112815.662083,0.14306516712847436,99077327.12028484,,,,2227507310.9005275,0.033879411213020356,209771821.02628306,,,,4540042010.39408,78.74951517633932,363592537.9913163,,,,39,Fear
2018-08-02,130813483341.75774,7612.300753683117,11591125727.422794,42171077988.81626,417.27540676628155,5779965392.271022,352285296.0076337,0.0030492766802701263,11908753.07628602,17585844506.33071,0.44729845576933375,338834094.11826074,4384646883.748479,0.14092885649080406,90178073.48186134,,,,2148012593.149017,0.032670331351065784,148301930.52177772,,,,4483934508.527222,77.76038403039676,673575113.9045733,,,,39,Fear
2018-08-03,129596337579.7665,7540.633150617145,6834800615.470859,41537743616.40968,410.9251331069581,2616667154.5040126,345830846.9830446,0.0029930490136353977,4060834.634623535,16950866237.624617,0.4311476932093057,222305399.53186354,4098027065.024848,0.13171648332341448,76242224.64208187,,,,2071234822.431928,0.03150257506428994,153600511.93591717,,,,4388941361.449603,76.09387855925789,293494547.3125579,,,,36,Fear
2018-08-04,127395242323.66476,7411.66638248389,5580835718.27458,42196294616.106125,417.35539322792266,2104388036.4109633,342061200.06178486,0.0029600668501288158,6730526.887801273,17328052829.884464,0.4409187818195647,287546122.7245024,4048256571.6217947,0.13011678808951255,89947943.98501141,,,,2008442875.9499474,0.03054753704249824,165593374.9210506,,,,4470229332.996134,77.48498327675276,372486395.16590506,,,,31,Fear
2018-08-05,120489906899.28981,7009.012011793916,5952900997.745494,41145986285.06191,406.8839911959127,1809713052.7134383,326655538.4128492,0.002826416283758802,3030645.8386801113,16900890852.054571,0.43004948561222806,201577122.81443125,3949238974.4571247,0.12693422011748143,66524246.4388209,,,,1901285820.1657434,0.028917725126944113,134458580.84483722,,,,4216907903.4731455,73.0757814171322,361309626.71960884,,,,23,Extreme Fear
2018-08-06,120977961419.31384,7036.60933127318,5989412029.067531,41385054072.208534,409.16493540460897,2106705188.799999,328706346.00363714,0.002843822720481467,8771105.191527147,17074760789.731249,0.43447367117237534,207675194.61148027,4075342898.511921,0.13098738158914192,53162936.65637276,,,,1993206098.305144,0.030315792323698215,135010721.47473663,,,,4298883329.238296,74.4770255251732,322055699.4543784,,,,25,Extreme Fear
